"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"79701",142.831031293285,0.00587891651927128,0.152370660924397,0.0385829954638596,0.969222859851565,0.993286175988664
"4832",445.521215199277,0.00340757988097899,0.0891206632801144,0.0382355758537013,0.969499856195218,0.993402915560004
"55352",220.057582472558,-0.00441804094081145,0.115802649672258,-0.0381514667696749,0.969566916604903,0.993402915560004
"23126",1874.46405467934,0.00197520615472037,0.052389846727117,0.0377020792789989,0.969925218152167,0.993572532430135
"57396",210.114682509839,0.00443128638758934,0.117292907429512,0.0377796619139341,0.969863360235655,0.993572532430135
"221092",2068.98160015817,-0.00182594793761533,0.0485490526755756,-0.0376103721285161,0.969998338011581,0.993572532430135
"23261",508.895453468353,-0.00296495770740946,0.0821380939325825,-0.0360972304743649,0.971204830651685,0.993660456381039
"55152",592.756107912088,0.00290942675630882,0.0808570581245247,0.0359823474139775,0.971296434561874,0.993660456381039
"4238",719.513054654225,0.00256946230324753,0.0695476841036854,0.0369453323480454,0.970528594414652,0.993660456381039
"7005",390.549179385554,-0.00325318312823039,0.0886284054180378,-0.0367058745205439,0.970719524611208,0.993660456381039
"1687",757.168734223758,0.00251773295720607,0.0693227433050327,0.0363190035069383,0.971027997328051,0.993660456381039
